"txt_id","sentence_id","sentence_txt"
"ac2-fragment06","1464","PUNCT ADV VERB VERB DET PROPN PROPN PROPN PROPN CCONJ DET NOUN NOUN ADP DET NOUN PUNCT ADP PROPN VERB DET NOUN PUNCT PUNCT"
"ac2-fragment06","1465","PUNCT VERB ADV PRON VERB PRON VERB VERB ADP ADJ NOUN PUNCT"
"ac2-fragment06","1466","PROPN VERB PUNCT"
"ac2-fragment06","1467","PUNCT PROPN VERB ADV VERB DET ADJ NOUN DET NOUN ADP DET PROPN PROPN PROPN PROPN CCONJ ADJ ADJ NOUN PUNCT"
"ac2-fragment06","1468","ADP PRON VERB PART VERB NOUN CCONJ NOUN ADP PROPN CCONJ PROPN CCONJ PROPN PROPN ADP PROPN PUNCT PRON VERB PROPN PROPN CCONJ VERB PRON PUNCT ADV ADP DET ADJ NOUN ADP DET ADJ NOUN VERB PUNCT"
"ac2-fragment06","1469","DET ADJ VERB PRON VERB VERB ADJ ADP VERB ADP PROPN NOUN VERB ADV VERB ADV PUNCT"
"ac2-fragment06","1470","INTJ PUNCT CCONJ ADV VERB NUM ADJ NOUN PRON VERB VERB ADJ ADP PUNCT PUNCT PRON VERB ADV PUNCT"
"ac2-fragment06","1471","PUNCT PRON VERB ADV VERB PART VERB DET PROPN PROPN ADP NOUN PUNCT"
"ac2-fragment06","1472","PRON VERB VERB ADJ NOUN NOUN VERB ADP PUNCT"
"ac2-fragment06","1473","PROPN VERB PUNCT PUNCT PRON VERB PUNCT PROPN PROPN PUNCT"
"ac2-fragment06","1474","PUNCT PROPN VERB VERB DET NOUN PART PROPN CCONJ PROPN ADJ NOUN ADP PROPN PUNCT"
"ac2-fragment06","1475","PRON VERB DET ADJ NOUN ADP DET NOUN NOUN VERB VERB ADV ADJ NOUN PUNCT"
"ac2-fragment06","1476","DET PROPN NOUN PART CCONJ PROPN ADV PUNCT PUNCT"
"ac2-fragment06","1477","PRON VERB ADJ CCONJ PROPN PUNCT"
"ac2-fragment06","1478","PUNCT PRON VERB PUNCT PUNCT PROPN VERB ADV PUNCT"
"ac2-fragment06","1479","PUNCT ADV NOUN VERB PRON CCONJ PROPN VERB NOUN PRON PUNCT PUNCT"
"ac2-fragment06","1480","PUNCT NOUN PUNCT PROPN PUNCT PUNCT PROPN VERB ADV PUNCT NOUN VERB DET NOUN PUNCT"
"ac2-fragment06","1481","DET NOUN VERB ADV VERB VERB PROPN PROPN PUNCT"
"ac2-fragment06","1482","PRON VERB ADV VERB PART PROPN NOUN PART NOUN PUNCT"
"ac2-fragment06","1483","PRON VERB DET PUNCT PUNCT"
"ac2-fragment06","1484","ADJ NOUN VERB ADJ PUNCT"
"ac2-fragment06","1485","PUNCT INTJ PRON VERB PROPN PUNCT PRON ADV ADJ PUNCT PUNCT PRON VERB ADV PUNCT"
"ac2-fragment06","1486","PUNCT ADV ADV VERB PRON VERB PRON PUNCT PUNCT"
"ac2-fragment06","1487","PROPN VERB PUNCT"
"ac2-fragment06","1488","PUNCT PRON VERB ADJ NOUN ADJ VERB NOUN ADP PROPN PROPN DET NOUN PUNCT"
"ac2-fragment06","1489","PRON PUNCT VERB ADV DET PROPN PROPN DET NOUN ADV NOUN PUNCT"
"ac2-fragment06","1490","PRON PUNCT VERB ADJ ADJ ADJ VERB NOUN NOUN DET ADJ NOUN PART NOUN PUNCT"
"ac2-fragment06","1491","PRON PUNCT VERB PROPN NOUN NOUN PRON PUNCT"
"ac2-fragment06","1492","PRON VERB ADP PROPN PROPN PUNCT"
"ac2-fragment06","1493","PRON PUNCT VERB VERB NOUN CCONJ VERB PRON PUNCT"
"ac2-fragment06","1494","VERB NOUN CCONJ VERB CCONJ VERB PRON PUNCT"
"ac2-fragment06","1495","ADV PRON VERB DET NOUN ADV VERB NUM NOUN NOUN ADP PROPN PUNCT CCONJ ADV ADV VERB NUM PUNCT CCONJ PRON PUNCT VERB VERB DET PROPN PROPN VERB DET ADJ NUM PUNCT"
"ac2-fragment06","1496","NOUN DET NOUN VERB PRON VERB PRON PART VERB PUNCT"
"ac2-fragment06","1497","INTJ PUNCT VERB ADP NOUN PRON VERB VERB PART VERB PUNCT"
"ac2-fragment06","1498","INTJ ADV ADP PROPN CCONJ DET PROPN PUNCT"
"ac2-fragment06","1499","PRON VERB PROPN CCONJ VERB ADJ PROPN CCONJ PROPN PUNCT PUNCT"
"ac2-fragment06","1500","PUNCT PRON VERB ADV PRON PROPN PUNCT PROPN PUNCT PUNCT PROPN VERB ADV PUNCT"
"ac2-fragment06","1501","PUNCT VERB PRON PUNCT PROPN PUNCT"
"ac2-fragment06","1502","VERB PRON PUNCT"
"ac2-fragment06","1503","PRON VERB NUM PUNCT NUM CCONJ VERB VERB VERB PROPN PROPN NOUN PUNCT"
"ac2-fragment06","1504","PRON PUNCT NUM NUM CCONJ VERB DET PROPN PROPN PART VERB PUNCT"
"ac2-fragment06","1505","PRON VERB ADV VERB PRON VERB VERB NOUN DET PROPN PRON VERB PRON PUNCT"
"ac2-fragment06","1506","PUNCT INTJ PUNCT ADV ADV PUNCT PUNCT PROPN VERB PUNCT"
"ac2-fragment06","1507","PUNCT CCONJ PRON VERB VERB ADV PRON PROPN PUNCT PUNCT"
"ac2-fragment06","1508","DET PROPN VERB CCONJ VERB PRON ADJ NOUN PUNCT"
"ac2-fragment06","1509","PUNCT ADV NOUN VERB VERB PART VERB PROPN DET PROPN PROPN PUNCT PUNCT PRON VERB PUNCT"
"ac2-fragment06","1510","PUNCT PROPN VERB VERB PRON ADP PROPN PUNCT PROPN NUM CCONJ NUM NOUN VERB VERB DET PROPN NOUN PUNCT PUNCT PROPN VERB PRON PUNCT"
"ac2-fragment06","1511","PUNCT NOUN NOUN PUNCT PUNCT"
"ac2-fragment06","1512","PUNCT DET ADJ ADJ NOUN ADP DET PROPN PUNCT PUNCT"
"ac2-fragment06","1513","PUNCT PRON VERB PROPN PROPN PROPN ADP PUNCT PUNCT PROPN VERB ADV PUNCT"
"ac2-fragment06","1514","PUNCT PRON ADV VERB ADJ NOUN PUNCT"
"ac2-fragment06","1515","PROPN VERB DET ADJ NOUN PROPN DET ADJ PROPN PUNCT PUNCT"
"ac2-fragment06","1516","PROPN VERB ADJ NOUN PUNCT"
"ac2-fragment06","1517","PUNCT INTJ PUNCT PRON VERB ADV DET PUNCT"
"ac2-fragment06","1518","PRON VERB DET PROPN ADP PROPN PUNCT"
"ac2-fragment06","1519","NOUN VERB DET ADJ PROPN ADP ADV ADP PROPN VERB VERB PUNCT"
"ac2-fragment06","1520","ADP ADP DET NOUN NOUN DET PROPN PUNCT PROPN VERB VERB DET NOUN ADP ADJ PROPN PROPN PROPN NOUN PUNCT"
"ac2-fragment06","1521","CCONJ ADV ADV ADP PROPN VERB PROPN DET ADJ PROPN PUNCT NOUN VERB PRON PUNCT"
"ac2-fragment06","1522","PROPN ADP PROPN PUNCT"
"ac2-fragment06","1523","PRON VERB PROPN PART VERB PUNCT PART NOUN NOUN ADP DET PROPN PUNCT PUNCT"
"ac2-fragment06","1524","PROPN VERB PUNCT"
"ac2-fragment06","1525","PUNCT ADV VERB PROPN VERB PRON PUNCT"
"ac2-fragment06","1526","PRON VERB VERB PART VERB PART PUNCT PUNCT"
"ac2-fragment06","1527","PUNCT PRON VERB ADV ADJ PUNCT"
"ac2-fragment06","1528","ADV PUNCT"
"ac2-fragment06","1529","PRON VERB DET ADJ NOUN NOUN ADJ NOUN PRON VERB ADV PROPN NOUN PROPN NOUN PUNCT"
"ac2-fragment06","1530","PROPN VERB VERB PART DET PROPN PUNCT CCONJ PROPN VERB VERB VERB PROPN ADP DET PROPN PUNCT"
"ac2-fragment06","1531","ADJ NOUN NOUN CCONJ NOUN ADJ PUNCT"
"ac2-fragment06","1532","ADV VERB ADP PRON PUNCT DET NOUN ADP ADJ NOUN CCONJ NOUN VERB ADP DET NOUN PUNCT PUNCT"
"ac2-fragment06","1533","PUNCT ADV ADV VERB PRON VERB ADV ADP DET PROPN PUNCT PUNCT"
"ac2-fragment06","1534","PROPN VERB PUNCT"
"ac2-fragment06","1535","PUNCT PRON VERB ADV VERB VERB ADP DET NOUN CCONJ ADV PUNCT CCONJ PRON VERB ADV VERB VERB PUNCT"
"ac2-fragment06","1536","PRON VERB VERB PART ADP DET NOUN PUNCT PUNCT"
"ac2-fragment06","1537","PUNCT CCONJ NOUN VERB PRON CCONJ PRON VERB ADV PUNCT"
"ac2-fragment06","1538","PROPN VERB PUNCT"
"ac2-fragment06","1539","PUNCT PROPN VERB DET NOUN PUNCT PUNCT"
"ac2-fragment06","1540","PROPN PROPN DET NOUN PUNCT"
"ac2-fragment06","1541","PUNCT PROPN ADV PUNCT"
"ac2-fragment06","1542","PROPN VERB VERB PART DET NOUN CCONJ VERB PRON VERB ADP DET PROPN PUNCT"
"ac2-fragment06","1543","PRON VERB VERB PROPN PART ADJ NOUN PART VERB PROPN ADP PROPN PUNCT PUNCT"
"ac2-fragment06","1544","PUNCT PROPN PUNCT PUNCT"
"ac2-fragment06","1545","PROPN VERB NOUN NOUN NOUN PUNCT"
"ac2-fragment06","1546","PUNCT DET NOUN VERB NOUN PROPN PROPN PUNCT"
"ac2-fragment06","1547","PRON VERB DET NOUN PUNCT"
"ac2-fragment06","1548","DET PROPN NOUN PUNCT PUNCT"
"ac2-fragment06","1549","PUNCT PRON VERB PRON VERB ADJ PUNCT PROPN PUNCT PUNCT PROPN VERB PUNCT"
"ac2-fragment06","1550","PUNCT CCONJ ADV PRON VERB PUNCT"
"ac2-fragment06","1551","PRON VERB DET NOUN NOUN DET NOUN PUNCT"
"ac2-fragment06","1552","PRON VERB VERB PART VERB PRON PUNCT CCONJ PRON VERB PUNCT"
"ac2-fragment06","1553","PROPN PROPN CCONJ PROPN VERB PROPN PROPN PROPN DET PROPN PROPN PROPN PUNCT PRON VERB VERB ADJ ADP DET PUNCT"
"ac2-fragment06","1554","PRON PUNCT VERB ADV VERB PRON PRON VERB VERB DET ADJ NOUN VERB PROPN ADJ NOUN PUNCT"
"ac2-fragment06","1555","DET PROPN PROPN PART VERB DET ADJ NOUN ADP PRON PUNCT PUNCT"
"ac2-fragment06","1556","DET NUM NOUN VERB ADP DET NOUN ADV PUNCT"
"ac2-fragment06","1557","PUNCT INTJ PUNCT"
"ac2-fragment06","1558","PRON VERB DET NOUN NOUN DET NOUN PUNCT PUNCT VERB DET PROPN PUNCT"
"ac2-fragment06","1559","PUNCT ADV VERB PART VERB NOUN ADV ADV ADP NOUN PUNCT PUNCT VERB DET PROPN PUNCT"
"ac2-fragment06","1560","PUNCT PRON VERB PRON VERB DET NOUN PUNCT PROPN PUNCT PUNCT"
"ac2-fragment06","1561","DET PROPN VERB ADP ADJ ADJ ADJ NOUN CCONJ VERB ADP ADJ NOUN ADP NOUN PUNCT"
"ac2-fragment06","1562","DET ADP ADJ VERB NOUN VERB VERB CCONJ PRON VERB DET ADJ NOUN ADP ADJ NOUN PUNCT ADJ VERB VERB ADV ADJ CCONJ ADJ PUNCT"
"ac2-fragment06","1563","ADJ NOUN VERB DET NOUN PUNCT"
"ac2-fragment06","1564","VERB PRON VERB PRON DET NOUN PUNCT PROPN PROPN PUNCT"
"ac2-fragment06","1565","PRON VERB ADV VERB ADV ADV ADV PUNCT"
"ac2-fragment06","1566","VERB PRON VERB DET NOUN PUNCT PUNCT"
"ac2-fragment06","1567","PRON VERB PART CCONJ VERB PUNCT"
"ac2-fragment06","1568","PUNCT INTJ VERB PRON PROPN PUNCT"
"ac2-fragment06","1569","PRON PUNCT VERB ADV ADJ PUNCT"
"ac2-fragment06","1570","ADV DET NOUN PUNCT"
"ac2-fragment06","1571","VERB ADJ NOUN DET NOUN PUNCT"
"ac2-fragment06","1572","VERB VERB DET NOUN ADP NOUN ADV PUNCT"
"ac2-fragment06","1573","PUNCT VERB PRON ADJ PRON VERB ADV VERB DET NOUN PUNCT PUNCT PRON VERB PUNCT"
"ac2-fragment06","1574","PUNCT INTJ VERB PRON PUNCT"
"ac2-fragment06","1575","PRON VERB VERB ADJ PUNCT"
"ac2-fragment06","1576","PRON VERB ADV DET NOUN PUNCT PUNCT"
"ac2-fragment06","1577","PROPN VERB ADJ NOUN ADP VERB VERB PUNCT"
"ac2-fragment06","1578","DET PROPN PROPN NOUN DET NOUN ADP DET NOUN ADV PROPN NOUN VERB VERB ADJ PUNCT ADV VERB DET ADJ NOUN PRON PUNCT"
"ac2-fragment06","1579","PROPN CCONJ DET NOUN ADP PROPN PROPN CCONJ PROPN PROPN VERB DET PROPN NOUN PUNCT"
"ac2-fragment06","1580","PRON VERB VERB ADV PROPN DET NOUN PART VERB DET NOUN ADP DET ADJ NOUN DET NUM PROPN VERB VERB ADP PROPN PROPN ADP NOUN ADP PROPN PROPN PUNCT"
"ac2-fragment06","1581","ADJ NOUN VERB ADJ ADJ VERB ADJ ADJ NOUN PUNCT"
"ac2-fragment06","1582","NOUN DET NOUN PROPN VERB NOUN DET NOUN PUNCT DET NOUN ADP ADJ NOUN VERB ADJ PUNCT"
"ac2-fragment06","1583","PRON VERB ADP VERB PROPN PROPN ADJ NOUN ADP PROPN PUNCT"
"ac2-fragment06","1584","PRON VERB VERB ADP DET ADJ NOUN PUNCT"
"ac2-fragment06","1585","DET VERB ADV PRON PUNCT"
"acj-fragment01","1","PROPN"
"acj-fragment01","2","ADP NOUN NOUN ADP DET NOUN ADP DET ADJ NOUN PROPN NOUN ADJ VERB CCONJ PROPN VERB NOUN PUNCT"
"acj-fragment01","3","NOUN PUNCT NOUN PUNCT CCONJ ADJ ADJ NOUN VERB ADJ PUNCT CCONJ NUM ADJ NOUN PROPN VERB ADP ADJ NOUN VERB ADV VERB DET ADJ NOUN ADP NOUN VERB NOUN NOUN ADV NOUN VERB VERB PUNCT"
"acj-fragment01","4","NUM NOUN CCONJ PROPN"
"acj-fragment01","5","ADP ADJ NOUN PUNCT DET ADJ VERB ADP DET NOUN PART NOUN VERB ADV VERB VERB ADP DET ADV ADJ NOUN NOUN DET NOUN NOUN PUNCT"
"acj-fragment01","6","ADV VERB DET NOUN ADP NOUN VERB DET ADV ADJ NOUN PUNCT ADP PRON VERB VERB DET ADJ NOUN ADP DET PROPN CCONJ ADJ ADJ NOUN PUNCT CCONJ NOUN VERB ADV PROPN ADP PRON VERB ADV ADJ PART VERB NOUN ADP DET ADV ADJ NOUN ADP NOUN PUNCT"
"acj-fragment01","7","DET NOUN ADP DET VERB ADV ADJ PART VERB PUNCT DET NOUN VERB ADP ADJ ADJ NOUN VERB ADJ PROPN DET PROPN PUNCT ADP DET NOUN VERB ADP NOUN VERB ADV ADJ PUNCT"
"acj-fragment01","8","ADV NOUN NOUN ADP NOUN ADJ VERB DET ADJ ADJ NOUN CCONJ ADJ NOUN PUNCT DET NOUN VERB ADJ CCONJ ADJ NOUN CCONJ PUNCT ADV PUNCT DET NOUN ADP ADJ NOUN CCONJ NOUN PUNCT ADP NOUN VERB ADJ PUNCT"
"acj-fragment01","9","DET NOUN VERB PRON ADJ ADP ADJ NOUN ADP DET ADV ADJ NOUN ADJ VERB VERB VERB ADJ DET PUNCT CCONJ ADP VERB DET NOUN NOUN VERB PART VERB DET NOUN ADP DET ADV ADJ ADP NOUN PUNCT PROPN DET NOUN ADP DET NOUN CCONJ NOUN PUNCT"
"acj-fragment01","10","ADP ADJ NOUN PROPN ADP ADJ NOUN PUNCT CCONJ ADJ NOUN ADP NOUN CCONJ NOUN PUNCT DET NOUN NOUN DET NOUN NOUN ADP NOUN VERB ADP ADJ NOUN PART PUNCT CCONJ ADV DET NOUN VERB ADP NOUN CCONJ NOUN ADJ PROPN VERB DET NOUN ADP NOUN PROPN PROPN NOUN PUNCT"
"acj-fragment01","11","ADP NUM DET NOUN PROPN ADP ADV VERB DET NUM ADJ NOUN PUNCT ADP ADJ DET NUM VERB ADP DET NOUN PUNCT NUM NOUN NOUN PUNCT CCONJ NUM ADP DET NOUN PUNCT"
"acj-fragment01","12","ADP NOUN PUNCT DET NOUN ADP NOUN VERB ADP ADJ NOUN VERB NUM PUNCT ADJ VERB ADJ DET NOUN CCONJ NOUN PUNCT"
"acj-fragment01","13","DET NOUN VERB ADV PROPN ADV VERB ADP ADJ ADJ NOUN PUNCT CCONJ DET VERB DET NOUN ADP NOUN PUNCT"
"acj-fragment01","14","ADV VERB ADV ADJ NOUN PART VERB VERB PUNCT"
"acj-fragment01","15","ADP NOUN PUNCT VERB PRON ADJ ADP DET NUM NOUN VERB ADP NOUN VERB NOUN NOUN ADV ADJ ADP DET PUNCT CCONJ ADV ADJ PUNCT ADP DET NOUN VERB ADP NOUN PUNCT"
"acj-fragment01","16","NOUN ADJ NOUN PUNCT VERB ADJ ADJ NOUN PROPN PROPN DET ADV ADJ NOUN ADP VERB ADP NOUN CCONJ NOUN PUNCT CCONJ VERB DET NOUN PROPN ADP NOUN PUNCT"
"acj-fragment01","17","DET NOUN VERB ADP DET ADJ NOUN VERB ADV PART VERB PROPN NOUN ADJ PROPN PROPN NOUN ADJ PROPN DET NOUN ADP VERB NOUN ADP NOUN ADJ NOUN PUNCT"
"acj-fragment01","18","ADV PUNCT ADV ADP PRON VERB VERB ADJ ADP PROPN PROPN NOUN ADP DET NOUN ADV VERB ADP ADJ NOUN PART ADP DET NOUN ADP NOUN PUNCT ADV VERB VERB ADJ NOUN ADP VERB CCONJ VERB NOUN VERB PART VERB ADJ NOUN ADP NOUN PUNCT ADJ NOUN PUNCT ADJ NOUN PUNCT CCONJ ADV ADV PUNCT"
"acj-fragment01","19","PRON VERB VERB PROPN NOUN NUM ADP DET ADJ NOUN VERB ADP VERB ADJ NOUN PROPN ADV DET ADJ NOUN VERB NOUN PUNCT"
"acj-fragment01","20","PRON VERB VERB NUM ADP ADJ NOUN PROPN PROPN NOUN PROPN DET PROPN PUNCT CCONJ PROPN DET NOUN VERB ADP ADP PROPN PUNCT NOUN NOUN ADP NOUN ADP VERB ADP ADJ ADP DET NOUN VERB PROPN ADP NOUN NUM PUNCT"
"acj-fragment01","21","NUM NOUN ADP NOUN PROPN"
"acj-fragment01","22","ADJ NOUN VERB NUM DET NOUN ADP NOUN CCONJ NOUN PUNCT ADP PRON VERB VERB PUNCT CCONJ DET NUM NOUN VERB VERB ADJ ADJ NOUN PUNCT"
"acj-fragment01","23","PRON VERB VERB VERB ADP DET NOUN PART NOUN CCONJ NOUN VERB DET NOUN ADP DET NOUN PROPN DET NOUN CCONJ DET NOUN PUNCT"
"acj-fragment01","24","PUNCT DET NOUN ADP NOUN NOUN DET ADJ NOUN VERB VERB NOUN PUNCT PUNCT"
"acj-fragment01","25","DET ADJ NOUN CCONJ DET NOUN PUNCT NOUN VERB DET PROPN ADP NOUN ADV ADJ NOUN VERB ADV ADJ ADP PUNCT ADP ADV VERB DET ADJ NOUN ADP NOUN NUM NOUN CCONJ NOUN PUNCT PRON VERB ADJ ADP NOUN ADJ ADP DET NOUN PART NOUN CCONJ DET ADJ NOUN VERB DET NOUN PUNCT"
"acj-fragment01","26","ADV DET NOUN VERB ADJ DET NOUN PUNCT ADJ NOUN VERB ADV ADJ PART VERB ADP PROPN PART NOUN VERB DET NOUN PUNCT CCONJ NOUN ADJ ADP ADJ PUNCT NOUN NOUN VERB ADP NOUN VERB VERB VERB ADP NOUN CCONJ NOUN PROPN DET NOUN PUNCT"
"acj-fragment01","27","NOUN NUM ADJ NOUN DET NOUN ADP DET NOUN VERB NUM CCONJ DET NOUN NOUN PROPN DET NOUN PUNCT VERB VERB PROPN PROPN DET ADJ PUNCT NOUN NOUN ADP ADV DET ADJ NOUN PUNCT"
"acj-fragment01","28","NOUN NOUN PUNCT PRON VERB ADJ ADP DET NOUN NOUN VERB ADV VERB ADJ NOUN ADJ DET NOUN PUNCT ADP ADJ DET ADJ NOUN VERB VERB VERB CCONJ ADV DET ADJ NOUN CCONJ DET NOUN PUNCT PROPN PROPN PROPN DET PROPN PUNCT"
"acj-fragment01","29","CCONJ DET NOUN VERB VERB ADP DET PROPN PROPN PROPN PROPN PROPN NUM PUNCT VERB DET PROPN ADP DET NOUN VERB ADV VERB PROPN PROPN NOUN ADP DET NOUN NOUN ADV PUNCT"
"acj-fragment01","30","ADV ADJ NOUN VERB VERB ADJ PART VERB ADJ NOUN NOUN PROPN DET NOUN PUNCT"
"acj-fragment01","31","DET NOUN PRON VERB NOUN ADP NOUN ADP ADJ ADJ NOUN CCONJ VERB VERB VERB PUNCT"
"acj-fragment01","32","VERB NOUN PUNCT DET PROPN NOUN"
"acj-fragment01","33","PUNCT PUNCT PUNCT DET PROPN PROPN"
"acj-fragment01","34","ADP VERB NOUN VERB PART VERB VERB ADP DET ADV ADJ NOUN ADJ VERB VERB VERB PUNCT PRON VERB VERB PART VERB ADP DET ADV ADJ NOUN ADP NOUN VERB VERB NOUN DET ADJ NOUN VERB ADP DET NOUN PUNCT"
"acj-fragment01","35","ADV PUNCT ADJ NOUN ADP ADJ NOUN VERB DET ADJ NOUN ADP NOUN PUNCT CCONJ ADJ DET ADJ NOUN ADP NOUN VERB VERB NOUN NOUN PROPN PUNCT PUNCT"
"acj-fragment01","36","NOUN DET NOUN DET VERB DET ADJ NOUN ADP NOUN PUNCT"
"acj-fragment01","37","NOUN NOUN PUNCT ADJ ADP PROPN ADP DET PROPN PROPN PUNCT PRON VERB DET ADJ NOUN ADP NOUN NOUN PUNCT"
"acj-fragment01","38","ADV VERB DET NOUN VERB ADJ PUNCT CCONJ ADV VERB DET NOUN ADP DET NOUN ADP NOUN ADJ NOUN PUNCT"
"acj-fragment01","39","NUM NOUN ADP NOUN ADP DET ADJ NOUN ADP NOUN NOUN VERB ADP PRON VERB VERB DET ADJ NOUN ADP DET ADJ NOUN ADP NOUN PUNCT"
"acj-fragment01","40","PRON VERB DET NOUN PROPN DET PROPN PART NOUN PUNCT ADP PRON VERB PUNCT ADP DET NOUN ADP ADJ CCONJ ADJ NOUN PUNCT"
"acj-fragment01","41","DET VERB ADV VERB ADP DET VERB ADJ NOUN PUNCT DET NOUN ADP DET ADJ NOUN NOUN NOUN VERB ADV ADV ADP ADJ PUNCT CCONJ ADP DET VERB ADJ NOUN NOUN PUNCT NOUN PROPN ADP ADV VERB DET NOUN ADP NOUN ADJ ADP DET NOUN PUNCT"
"acj-fragment01","42","PRON VERB ADV VERB VERB ADP DET ADJ NOUN NOUN VERB DET PROPN PROPN ADP ADJ NOUN PUNCT"
"acj-fragment01","43","NOUN ADP ADJ NOUN VERB ADV PROPN PUNCT VERB ADV ADJ PUNCT"
"acj-fragment01","44","DET ADJ NOUN VERB ADV VERB ADP PROPN PROPN NOUN ADP ADJ NOUN PUNCT CCONJ ADP DET NOUN ADP NOUN VERB ADV ADJ PART VERB DET ADJ NOUN PUNCT CCONJ ADV DET ADJ NOUN PUNCT PROPN PART VERB VERB PROPN PUNCT"
"acj-fragment01","45","ADP DET NOUN NOUN VERB VERB ADP DET ADJ NOUN NOUN NOUN VERB ADJ DET NOUN PART PROPN ADP NOUN NOUN NOUN VERB PUNCT ADP PRON VERB ADV VERB ADP PRON VERB NOUN DET NOUN ADP NUM NOUN PART NOUN PUNCT DET NOUN VERB VERB ADV VERB PUNCT"
"acj-fragment01","46","DET ADJ VERB PROPN DET ADJ NOUN NOUN PUNCT ADJ NOUN VERB ADJ ADP DET NOUN ADP NOUN VERB DET NOUN ADP ADJ NOUN ADV ADV PUNCT CCONJ PUNCT ADP PRON VERB PUNCT ADP NOUN NOUN VERB NUM ADP ADV ADV CCONJ ADV ADV ADP DET NOUN ADP DET PROPN PUNCT ADJ PUNCT NOUN NOUN PUNCT"
"acj-fragment01","47","ADP ADP ADJ NOUN PUNCT DET VERB ADJ ADJ NOUN ADP NOUN PART VERB PUNCT PRON VERB PART VERB PROPN PROPN ADP PRON VERB ADJ ADP ADJ NOUN PART VERB PUNCT NOUN PUNCT ADV ADP ADV PROPN PUNCT"
"acj-fragment01","48","PROPN PROPN DET NOUN VERB DET ADJ NOUN PUNCT NOUN VERB DET NOUN ADP NOUN NOUN ADJ NOUN NOUN PUNCT CCONJ NOUN VERB VERB DET NOUN PUNCT"
"acj-fragment01","49","NOUN PRON VERB VERB ADP DET NOUN ADP NOUN ADP NOUN VERB VERB ADP DET PROPN PROPN PUNCT VERB DET NOUN ADP DET PROPN PROPN CCONJ DET PROPN PROPN PROPN PUNCT ADV ADP ADP DET NOUN ADP DET NOUN PUNCT"
"acj-fragment01","50","NOUN ADJ NOUN PUNCT ADV PUNCT DET NOUN NOUN VERB DET NOUN ADP NOUN PUNCT ADV PRON VERB DET NOUN NOUN VERB DET NOUN PUNCT CCONJ ADP ADJ ADJ PROPN PROPN PUNCT ADP ADJ NOUN ADJ NOUN VERB VERB ADJ PUNCT PUNCT ADP DET NOUN NOUN NOUN ADJ NOUN VERB DET NOUN PUNCT NOUN VERB ADV VERB DET NOUN ADP DET PROPN PROPN PROPN CCONJ DET NOUN NOUN PUNCT"
"acj-fragment01","51","DET PROPN PROPN VERB ADV ADJ ADP NUM NOUN PUNCT CCONJ VERB PART VERB ADP PRON ADV PUNCT"
"acj-fragment01","52","NOUN NUM DET PROPN PROPN VERB NOUN VERB DET NOUN ADP NOUN VERB NOUN ADP NOUN ADP NOUN CCONJ NOUN PUNCT NOUN PUNCT ADJ NOUN PUNCT NOUN ADP NOUN PUNCT CCONJ DET ADJ CCONJ ADJ NOUN ADP ADJ NOUN PUNCT VERB DET NOUN ADP NUM NOUN PART NOUN ADP ADJ NOUN PUNCT"
"acj-fragment01","53","ADJ DET NOUN ADP VERB DET NOUN PUNCT PRON VERB ADP VERB DET NOUN ADP VERB NOUN NOUN NOUN VERB VERB PROPN DET NOUN VERB VERB ADV PUNCT PROPN NOUN NOUN ADP DET NOUN PART NOUN PUNCT CCONJ PROPN DET NOUN VERB ADP NOUN CCONJ NOUN ADP NOUN PUNCT"
"acj-fragment01","54","ADP NOUN PUNCT DET ADJ PROPN NOUN PART VERB DET NOUN PROPN ADV DET ADJ NOUN CCONJ PART VERB NOUN ADP NOUN ADP ADV PROPN NOUN PUNCT"
"acj-fragment01","55","VERB VERB NOUN ADV VERB VERB ADP DET NOUN PUNCT PROPN DET ADJ PROPN ADP ADJ NOUN NOUN PUNCT"
"acj-fragment01","56","DET NOUN ADV NUM VERB ADP NOUN VERB VERB VERB ADV ADP PRON VERB ADV ADJ PUNCT NOUN NOUN VERB PART VERB ADV VERB VERB PART VERB ADV PUNCT"
"acj-fragment01","57","CCONJ DET NOUN VERB VERB ADV ADJ ADV PRON VERB VERB NOUN ADP NOUN ADP NOUN ADP ADJ NOUN PUNCT ADV DET NOUN VERB VERB PROPN NOUN PUNCT DET NOUN VERB DET NOUN NOUN NOUN CCONJ VERB PUNCT VERB ADP DET NOUN ADP DET NOUN PUNCT VERB DET ADJ NOUN NOUN PUNCT DET NOUN NOUN PUNCT CCONJ NOUN NOUN PUNCT"
"acj-fragment01","58","ADJ NOUN VERB CCONJ VERB VERB ADP NOUN ADP NOUN ADP VERB NOUN VERB ADV ADV ADJ ADP PROPN VERB ADP NOUN PUNCT CCONJ ADV DET NOUN VERB NOUN NOUN NOUN NUM NOUN CCONJ ADV VERB DET ADJ PUNCT"
"acj-fragment01","59","NOUN ADP DET NOUN VERB VERB DET PROPN ADP PROPN PROPN PROPN PROPN PROPN CCONJ PROPN PROPN PART VERB DET NOUN ADP DET ADJ NOUN ADP NOUN PUNCT"
"acj-fragment01","60","PROPN ADJ NOUN VERB VERB DET NOUN NOUN PUNCT ADJ NOUN VERB VERB PUNCT NOUN ADJ NOUN PUNCT PART VERB DET ADJ NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN PUNCT"
